,Date,Operating_Income,Expenses,Assets,Liabilities,Equity,Revenue,Cash_Flow,Net_Income,Debt_to_Equity,ROA,Profit_Margin,Interest_Expense,Tax_Expense,Dividend_Payout,MoM_Change,Volatility,MoM_Change_Scaled,Volatility_Scaled,MoM_Score,Volatility_Score,Risk_Score,Risk_Level
477,2016-04-22,5984688.56,4939981.67,253057704.9,97778441.44,44177637.06,6651546.24,2995471.07,1044706.89,2.21,0.0,0.16,1133806.39,327103.15,2897602.39,2.628864316308271,16418607.670582974,58.95018676949691,50.71250519160493,58.95018676949691,50.71250519160493,54.83134598055092,Medium
478,2016-04-23,9723722.82,1141229.94,493245345.3,244629515.2,82130119.86,9719148.22,7549432.8,8582492.88,2.98,0.02,0.88,1148253.51,1164708.06,313333.73,0.0,21136637.350649327,17.87345073131407,65.28518452258109,17.87345073131407,65.28518452258109,41.57931762694758,Medium
479,2016-04-24,5707880.6,2744996.69,397405614.3,90731641.15,45288421.92,9482714.57,3072700.34,2962883.91,2.0,0.01,0.31,777461.95,435102.02,254960.35,-0.2974290651576515,17425169.217176232,13.226038872218457,53.821493400680524,13.226038872218457,53.821493400680524,33.52376613644949,Medium
480,2016-04-25,6664587.74,3281700.8,62225339.55,145994585.7,77569268.43,4098951.84,7910930.57,3382886.94,1.88,0.05,0.83,949875.24,1162488.42,2818895.98,1.3969520992111317,24188891.53301188,39.701215778489754,74.71274739360881,39.701215778489754,74.71274739360881,57.20698158604928,Medium
481,2016-04-26,7261738.2,3661092.37,79342066.07,344911476.6,21293766.71,8132617.89,4139228.42,3600645.83,16.2,0.05,0.44,1934484.04,348536.6,1636639.31,0.6252206341580993,25711366.462272458,27.64269701596178,79.41524831837047,27.64269701596178,79.41524831837047,53.52897266716613,Medium
482,2016-04-27,5090869.58,3018419.08,258769119.6,98688807.5,79549427.77,9195133.09,1843729.39,2072450.51,1.24,0.01,0.23,816962.11,516445.23,1883218.74,0.05818146489184295,20163854.6361237,18.782552300707042,62.28052971564076,18.782552300707042,62.28052971564076,40.5315410081739,Medium
483,2016-04-28,6648022.72,543968.81,459149092.6,47040148.37,31323999.24,9413730.2,7183550.69,6104053.91,1.5,0.01,0.65,590630.95,724956.11,1499028.44,0.4253311681164455,27827634.282634802,24.519368519138936,85.95181006466507,24.519368519138936,85.95181006466507,55.235589291902,Medium
484,2016-04-29,6258828.81,1969075.89,292415809.1,46222885.19,70965381.69,4731393.51,3952665.3,4289752.92,0.65,0.01,0.91,562587.38,1417633.98,371606.61,0.15651068300170484,12420535.353165386,20.318973679354592,38.36357358781735,20.318973679354592,38.36357358781735,29.34127363358597,Low
485,2016-04-30,9110422.09,2829702.4,274015628.6,377498117.8,60920339.94,11649528.1,5822535.08,6280719.7,6.2,0.02,0.54,969752.76,1401010.57,2327459.2,1.8115425819859037,23156113.42896891,46.17930737083083,71.52278354199096,46.17930737083083,71.52278354199096,58.851045456410894,Medium
486,2016-05-01,1409017.42,895399.25,97463164.98,212629766.4,93623024.55,2327588.23,7877836.87,513618.18,2.27,0.01,0.22,1543088.28,349964.22,2266951.47,-0.3821453653120737,21917119.605583433,11.902323122422183,67.69587678098841,11.902323122422183,67.69587678098841,39.7990999517053,Medium
487,2016-05-02,3528668.71,2077821.19,345551047.1,175576587.3,44859026.62,6612814.12,876315.13,1450847.52,3.91,0.0,0.22,491377.55,569417.61,1003939.63,0.4687949363429356,19869895.15913323,25.198501985095625,61.37257078257544,25.198501985095625,61.37257078257544,43.285536383835534,Medium
488,2016-05-03,9553703.36,649413.99,419946422.3,328133860.8,15954867.0,12142764.43,1225209.2,8904289.37,20.57,0.02,0.73,1447662.64,266629.11,988093.81,0.0,21971947.139148947,17.87345073131407,67.86522375829426,17.87345073131407,67.86522375829426,42.869337244804164,Medium
489,2016-05-04,9012374.06,853603.24,221189003.4,337613852.6,11723993.7,9330607.97,5903425.56,8158770.82,28.8,0.04,0.87,140184.66,789478.37,2529740.0,0.5186471091673412,16071479.341414303,25.977456049531202,49.64032248596298,25.977456049531202,49.64032248596298,37.80888926774709,Medium
490,2016-05-05,5100910.78,2286154.74,399025332.9,146232592.6,84417270.49,5395111.62,2613687.52,2814756.03,1.73,0.01,0.52,895972.66,717844.7,309836.05,0.5984710447010181,19456610.33445416,27.224727241545537,60.096049092207,27.224727241545537,60.096049092207,43.66038816687627,Medium
491,2016-05-06,6581193.38,1097220.89,484014494.3,283574861.8,57226207.39,11034390.55,1882260.48,5483972.49,4.96,0.01,0.5,1574143.62,1356102.24,2655204.93,0.9541629550455435,20167659.897343673,32.78251225977611,62.29228310747795,32.78251225977611,62.29228310747795,47.537397683627034,Medium
492,2016-05-07,3496430.65,3053933.82,141694906.6,313026670.0,79771964.67,9376082.27,795214.1,442496.83,3.92,0.0,0.05,743592.62,1398507.8,844318.9,-0.2735688486185886,20909138.232645504,13.598861391246494,64.58250312386997,13.598861391246494,64.58250312386997,39.09068225755823,Medium
493,2016-05-08,2693090.44,3602592.36,285498334.0,268767261.0,31098304.0,12351166.92,663850.34,-909501.92,8.64,0.0,-0.07,1171100.49,606172.72,1819655.77,-0.20941739526368192,16388689.146154372,14.601245690648387,50.62009520436046,14.601245690648387,50.62009520436046,32.610670447504425,Medium
494,2016-05-09,5173285.64,4102640.15,179212081.1,77606128.42,41057537.1,11555327.42,6308642.02,1070645.5,1.89,0.01,0.09,489460.54,763020.02,2814383.12,0.0,16766757.478859276,17.87345073131407,51.78784296164627,17.87345073131407,51.78784296164627,34.83064684648017,Medium
495,2016-05-10,4180170.05,1400676.1,406784488.6,352835571.7,12709348.5,9931402.99,1508250.71,2779493.95,27.76,0.01,0.28,1509791.24,1349542.56,2066555.25,1.5968911809398196,19966710.02805335,42.82531953422079,61.67160494194164,42.82531953422079,61.67160494194164,52.24846223808122,Medium
496,2016-05-11,6252905.01,1253671.62,309917014.7,224855930.0,96534309.21,8346309.78,4007904.62,4999233.39,2.33,0.02,0.6,199330.3,1219726.32,1301846.46,0.6124640482763376,21781311.029345166,27.443371813910506,67.2764019226003,27.443371813910506,67.2764019226003,47.3598868682554,Medium
497,2016-05-12,1699611.73,970555.28,335562087.9,127339522.0,70108111.6,3731367.63,5044226.11,729056.45,1.82,0.0,0.2,1719831.03,55301.65,2099649.21,0.1909590374967631,15556841.595760267,20.857238798541264,48.05074985764343,20.857238798541264,48.05074985764343,34.45399432809235,Medium
498,2016-05-13,9769553.27,3363936.12,409061371.8,181586710.5,93988457.9,5397329.23,3712638.5,6405617.15,1.93,0.02,1.19,476573.13,514086.37,1097540.95,0.0,9155163.17378783,17.87345073131407,28.277748594514073,17.87345073131407,28.277748594514073,23.075599662914072,Low
499,2016-05-14,9875896.7,3679140.77,228186712.7,34277014.35,33894676.67,7448293.15,703299.89,6196755.93,1.01,0.03,0.83,1761356.26,661572.65,904049.41,0.01970701131209433,15063405.694200253,18.181378263650604,46.52666381931141,18.181378263650604,46.52666381931141,32.354021041481005,Medium
500,2016-05-15,7283455.43,642137.65,461790530.8,68589384.46,65031725.01,9790890.73,6376261.27,6641317.77,1.05,0.01,0.68,769805.56,383088.61,2990381.51,0.773142463630159,17143744.593949206,29.954016739013014,52.9522511389255,29.954016739013014,52.9522511389255,41.45313393896926,Medium
501,2016-05-16,5824867.3,4712955.11,289862990.3,310907765.2,71064997.15,8678202.12,578849.18,1111912.19,4.37,0.0,0.13,1473098.79,339378.84,2277291.67,0.6750893115655642,21804577.84967225,28.42190896909764,67.3482666489098,28.42190896909764,67.3482666489098,47.88508780900372,Medium
502,2016-05-17,3785748.55,733870.78,121079670.3,20004421.21,38579473.02,5746398.84,6214174.21,3051877.77,0.52,0.03,0.53,706528.07,104787.53,1969687.93,0.0,25488998.370575782,17.87345073131407,78.72841523051859,17.87345073131407,78.72841523051859,48.30093298091633,Medium
503,2016-05-18,8324155.18,2935833.51,363154603.2,178295014.8,86329831.15,2084036.65,7199783.7,5388321.67,2.07,0.01,2.59,1821232.18,982886.1,1130339.97,2.240587356026718,22076202.271299846,52.88325128399006,68.1872388180686,52.88325128399006,68.1872388180686,60.53524505102933,Medium
504,2016-05-19,7162580.55,3690772.34,406967607.7,218553868.8,95244531.66,8451109.88,3746299.41,3471808.22,2.29,0.01,0.41,340610.54,430639.92,242566.4,-0.007752227268306758,21542707.008385632,17.752320024326718,66.53942057226766,17.752320024326718,66.53942057226766,42.14587029829719,Medium
505,2016-05-20,2463552.45,4419361.06,192542754.7,40761079.6,89636960.59,5713137.85,4516568.55,-1955808.6,0.45,-0.01,-0.34,439187.6,125903.41,190064.94,-0.6290740912083865,16105222.67029111,8.043993108596458,49.74454622863229,8.043993108596458,49.74454622863229,28.894269668614374,Low
506,2016-05-21,9198344.66,3713391.19,435730665.7,389769701.9,76516027.83,11549907.91,4077375.44,5484953.47,5.09,0.01,0.47,1036757.24,384920.0,1707125.64,1.9072420965910466,23531043.85780231,47.6746389008879,72.68083918837631,47.6746389008879,72.68083918837631,60.177739044632105,Medium
507,2016-05-22,8402835.19,4107776.37,457764464.6,105927625.9,34971821.18,2311301.45,3419064.64,4295058.81,3.03,0.01,1.86,255683.03,1212775.23,2309894.89,0.13742811126612778,26900797.687960662,20.02080318905985,83.08907002225605,20.02080318905985,83.08907002225605,51.55493660565795,Medium
508,2016-05-23,9548199.22,2027525.87,174607019.3,135595513.5,35345443.79,9602761.55,7155684.02,7520673.35,3.84,0.04,0.78,472362.35,1284659.31,1658399.65,0.5437162690157703,24918377.93625596,26.369168643979222,76.96592767259206,26.369168643979222,76.96592767259206,51.66754815828564,Medium
509,2016-05-24,7531475.58,4166713.01,492584662.7,135498154.7,96702428.84,14239165.09,7204501.33,3364762.56,1.4,0.01,0.24,1893156.13,750446.06,2538276.71,0.3844322679785575,17233491.511572454,23.880311830364963,53.22945436572858,23.880311830364963,53.22945436572858,38.55488309804677,Medium
510,2016-05-25,6520736.76,860516.81,113320187.6,107558331.6,10925604.63,4267320.47,3018622.73,5660219.95,9.84,0.05,1.33,1955330.36,653302.47,196936.95,0.7258040488306581,19928789.05930682,29.214340842800997,61.554477633523476,29.214340842800997,61.554477633523476,45.384409238162235,Medium
511,2016-05-26,4764187.33,4526674.95,140907050.8,20560052.39,74444497.59,8131443.38,5113023.16,237512.37,0.28,0.0,0.03,814892.73,1467887.86,1163581.02,0.8931236084206697,23674137.002659585,31.828755493518166,73.12281404989027,31.828755493518166,73.12281404989027,52.47578477170421,Medium
512,2016-05-27,9394556.35,2964165.69,132901177.7,297151021.8,73562154.63,3188485.89,7451806.72,6430390.66,4.04,0.05,2.02,1854243.44,340818.76,787504.13,0.0,14722409.655071441,17.87345073131407,45.473422049266574,17.87345073131407,45.473422049266574,31.67343639029032,Medium
513,2016-05-28,8794575.01,4177839.96,452295369.5,387401289.9,66042058.69,10133864.86,7715438.74,4616735.04,5.87,0.01,0.46,1135166.88,362270.96,1397091.61,0.30084529293545487,27922315.46784862,22.574242099502108,86.24425386946504,22.574242099502108,86.24425386946504,54.40924798448357,Medium
514,2016-05-29,1406968.03,2535432.28,344431648.6,105231523.7,99109796.15,9156911.85,4317192.8,-1128464.25,1.06,0.0,-0.12,612510.69,473207.41,309891.54,-0.5352313169259048,24289425.764871888,9.51031255474632,75.02326962895458,9.51031255474632,75.02326962895458,42.26679109185045,Medium
515,2016-05-30,1237302.77,3396099.63,118446927.5,271957932.9,38069149.22,7295751.81,3896186.04,-2158796.86,7.14,-0.02,-0.3,1434557.57,300498.11,2866981.76,0.0,25492637.98531041,17.87345073131407,78.73965698650841,17.87345073131407,78.73965698650841,48.306553858911236,Medium
516,2016-05-31,4388170.3,2868811.97,248145538.3,301920604.2,40597467.74,8777901.28,2590207.37,1519358.33,7.44,0.01,0.17,1351913.43,600080.12,747440.66,-0.07125442427790347,18705001.279869996,16.760080535880633,57.77453810617201,16.760080535880633,57.77453810617201,37.26730932102632,Medium
517,2016-06-01,8294979.98,3792152.85,326884111.3,342401644.1,17104546.27,13655470.56,7691539.05,4502827.13,20.02,0.01,0.33,1979338.11,1370709.63,2774692.55,0.9047317198462687,12064585.99261645,32.01013546279735,37.26414517360849,32.01013546279735,37.26414517360849,34.637140318202924,Medium
518,2016-06-02,9885485.16,867334.92,87558838.25,180599094.9,49851832.29,4551825.93,1571107.28,9018150.24,3.62,0.1,1.98,603589.85,942254.37,1335090.15,0.808930761988682,17221911.65716966,30.51321885370914,53.19368742139919,30.51321885370914,53.19368742139919,41.85345313755417,Medium
519,2016-06-03,2353752.02,771584.38,447087365.8,135113744.1,33494367.36,2293338.65,4848721.82,1582167.64,4.03,0.0,0.69,1376913.06,647322.5,2958019.99,0.29034673335094663,23485561.237146582,22.410199186310003,72.54035604373891,22.410199186310003,72.54035604373891,47.47527761502445,Medium
520,2016-06-04,6347176.44,1611964.55,411621591.0,143612150.9,40904803.2,13201643.5,2619127.01,4735211.89,3.51,0.01,0.36,198845.13,1404895.65,1706769.31,0.0,17694893.22900442,17.87345073131407,54.654595733385925,17.87345073131407,54.654595733385925,36.26402323235,Medium
521,2016-06-05,4428017.71,1217951.06,277343048.1,290796106.6,85111461.12,9502522.07,2592562.18,3210066.65,3.42,0.01,0.34,315927.47,120273.14,2799415.31,0.06096837061180028,15556608.360028153,18.826098477629078,48.05002945744184,18.826098477629078,48.05002945744184,33.438063967535456,Medium
522,2016-06-06,9729229.58,4423026.05,485206976.9,330376197.3,94193606.22,13578559.92,3537264.41,5306203.53,3.51,0.01,0.39,107444.91,354900.46,115512.07,0.4837763089787898,17340273.984725855,25.432590098900157,53.55927567779188,25.432590098900157,53.55927567779188,39.49593288834602,Medium
523,2016-06-07,8579070.31,1486462.94,237992440.7,89013307.75,26715976.48,9760287.9,7990947.02,7092607.37,3.33,0.03,0.73,1998975.29,870538.48,2269892.54,2.7931944837968428,22387069.35250857,61.51789133726925,69.14742063043641,61.51789133726925,69.14742063043641,65.33265598385283,Medium
524,2016-06-08,8544958.34,4891393.65,492849643.6,160957583.1,43525803.84,12532094.17,912247.3,3653564.69,3.7,0.01,0.29,1624320.02,942551.3,2718846.89,0.188787164767689,22609670.89250456,20.823302683144487,69.83497477505074,20.823302683144487,69.83497477505074,45.329138729097615,Medium
525,2016-06-09,5218238.44,2016031.06,350563999.5,362737274.8,93576750.59,7585753.72,4839063.64,3202207.38,3.88,0.01,0.42,1594773.73,107358.38,505189.64,0.2644600270596394,22726651.940621454,22.005712201329644,70.19629664405284,22.005712201329644,70.19629664405284,46.10100442269124,Medium
526,2016-06-10,4733375.52,1319530.62,335602073.0,326543537.5,15562761.46,11748179.11,1119291.19,3413844.9,20.98,0.01,0.29,1068479.54,634406.2,378764.97,0.4898735986123805,17500819.16778255,25.527861945101435,54.055155023507474,25.527861945101435,54.055155023507474,39.79150848430446,Medium
527,2016-06-11,3460663.65,4053643.28,124679702.9,394246193.1,18312447.53,13869539.07,1658906.22,-592979.63,21.53,0.0,-0.04,670127.46,991273.25,1331260.56,0.1171699347360913,15405716.600227831,19.7042635469121,47.58396684691035,19.7042635469121,47.58396684691035,33.64411519691122,Medium
528,2016-06-12,1507379.47,3464184.99,446867491.2,306614338.7,24651189.03,9437598.53,3796722.06,-1956805.52,12.44,0.0,-0.21,387402.14,1062202.29,2807668.83,0.7579796127390362,16108692.214660626,29.717092977000206,49.75526268464255,29.717092977000206,49.75526268464255,39.736177830821376,Medium
529,2016-06-13,8782501.39,2741880.72,242370359.6,169414176.4,63569155.07,4350206.96,4328450.99,6040620.66,2.67,0.02,1.39,640882.0,975302.86,1672921.02,0.0,22622208.105432093,17.87345073131407,69.87369873316169,17.87345073131407,69.87369873316169,43.87357473223788,Medium
530,2016-06-14,8316109.08,2999135.98,123005032.6,244442376.9,23542504.39,5494369.0,2440943.06,5316973.1,10.38,0.04,0.97,814345.32,514816.68,1629623.74,0.17333609065582767,19211624.104183864,20.581875353151812,59.339354875272036,20.581875353151812,59.339354875272036,39.960615114211926,Medium
531,2016-06-15,9997459.06,3736408.0,55673383.99,271185416.6,97126874.33,4582379.5,2873428.48,6261051.06,2.79,0.11,1.37,1536989.18,185604.18,509265.74,0.30828226719124957,13510882.81354913,22.69044689049605,41.731353143475644,22.69044689049605,41.731353143475644,32.210900016985846,Medium
532,2016-06-16,9969731.53,1528046.34,301890057.6,49813210.2,50204307.45,5209141.36,1152252.65,8441685.2,0.99,0.03,1.62,1125357.4,669313.05,102289.58,0.19746951153176567,20842012.301063266,20.958966765922554,64.37516982118349,20.958966765922554,64.37516982118349,42.66706829355302,Medium
533,2016-06-17,5998885.35,4983502.62,287329830.0,226908844.5,55136616.43,5983400.84,2774148.38,1015382.73,4.12,0.0,0.17,247218.89,236693.93,2449406.26,2.066460996745345,20912890.77627962,50.16247849510185,64.59409368577053,50.16247849510185,64.59409368577053,57.37828609043619,Medium
534,2016-06-18,7920886.74,4886569.23,373709130.1,289541914.8,32199275.42,9216739.23,7749188.3,3034317.51,8.99,0.01,0.33,134255.12,1424054.3,353966.23,0.0,14174440.883632716,17.87345073131407,43.78089916766969,17.87345073131407,43.78089916766969,30.827174949491877,Medium
535,2016-06-19,9502891.57,3426465.59,450616123.9,83582095.52,52386422.72,9643891.18,7585305.36,6076425.98,1.6,0.01,0.63,294431.14,738997.76,1938164.47,0.45176712522746054,15112044.760190163,24.932437700925707,46.676896344262204,24.932437700925707,46.676896344262204,35.804667022593954,Medium
536,2016-06-20,8646826.52,1397941.03,85732963.09,316640052.6,69572226.94,7544496.71,3011587.18,7248885.49,4.55,0.08,0.96,879947.56,510025.8,2752387.72,0.8902378846520743,24936799.764579903,31.78366525710453,77.0228275683238,31.78366525710453,77.0228275683238,54.40324641271417,Medium
537,2016-06-21,3226132.92,3561027.09,379173420.7,241833656.6,77605942.33,10000470.14,4781404.52,-334894.18,3.12,0.0,-0.03,1873066.54,1161140.9,705090.55,0.2432335233034332,24266885.767719842,21.67404217697798,74.95364985695406,21.67404217697798,74.95364985695406,48.31384601696602,Medium
538,2016-06-22,5054897.22,824892.84,134335374.8,381844278.6,77848127.44,3060474.03,7321965.43,4230004.38,4.9,0.03,1.38,1311064.71,772025.46,2029291.23,0.0,17686760.095874827,17.87345073131407,54.629474750880355,17.87345073131407,54.629474750880355,36.251462741097214,Medium
539,2016-06-23,2162434.74,637936.26,436179673.9,36120473.32,62010200.14,3141247.08,546378.67,1524498.48,0.58,0.0,0.49,1623469.21,499549.33,328225.87,-0.33420098495452094,25546439.950586747,12.651467398999786,78.90583626907227,12.651467398999786,78.90583626907227,45.778651834036026,Medium
540,2016-06-24,9586459.25,1659573.0,418578581.2,120823932.3,91392379.75,4233782.98,6580126.78,7926886.25,1.32,0.02,1.87,986111.73,1227353.23,1850889.92,0.0,26986861.265702512,17.87345073131407,83.35489643827192,17.87345073131407,83.35489643827192,50.614173584792994,Medium
